created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2023-02-05T22:50:10Z,1622367002609303600,1622367002609303554,Siempre en mi equipo https://t.co/ECF1rXsFPw,Siempre en mi equipo https://t.co/ECF1rXsFPw,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,668,10652,FALSE,NA,FALSE,NA,es,FALSE,NA,20,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T22:40:11Z,1622364491655561200,1622364491655561223,"¿Otra portería a cero para Marc?
Otra portería a cero para Marc https://t.co/5EbhJx3flU","¿Otra portería a cero para Marc?
Otra portería a cero para Marc https://t.co/5EbhJx3flU",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,278,4504,FALSE,NA,FALSE,NA,es,FALSE,NA,63,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T22:30:11Z,1622361976314757e3,1622361976314757120,El capitán abrió la lata https://t.co/d9EwgMOQuM,El capitán abrió la lata https://t.co/d9EwgMOQuM,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,162,3448,FALSE,NA,FALSE,NA,es,FALSE,NA,24,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T22:17:27Z,1622358771241570300,1622358771241570305,La hist💘ria solo acaba de empezar https://t.co/WC50gSe7B8,La hist💘ria solo acaba de empezar https://t.co/WC50gSe7B8,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,622,6852,FALSE,NA,FALSE,NA,es,FALSE,NA,33,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T22:14:16Z,1622357967491272700,1622357967491272705,"Sus colores
Tus colores
Nuestros colores 💙❤️ https://t.co/uLToFrXDtM","Sus colores
Tus colores
Nuestros colores 💙❤️ https://t.co/uLToFrXDtM",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1045,12347,FALSE,NA,FALSE,NA,es,FALSE,NA,44,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T22:02:23Z,1622354977321619500,1622354977321619456,https://t.co/khoazE29Wd,https://t.co/khoazE29Wd,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,2607,22360,FALSE,NA,FALSE,NA,zxx,FALSE,NA,0,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T21:58:32Z,1622354010064801800,1622354010064801793,"⏰ ¡Finaaaaal! (3-0) 🙌
⚽ Jordi Alba, Gavi y Raphinha

#BarçaSevilla https://t.co/BInXfXRBDB","⏰ ¡Finaaaaal! (3-0) 🙌
⚽ Jordi Alba, Gavi y Raphinha

#BarçaSevilla https://t.co/BInXfXRBDB",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1489,10827,FALSE,NA,FALSE,NA,da,FALSE,NA,66,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T21:46:17Z,1622350928115384300,1622350928115384320,"🔁 Doble cambio en el Barça:

🔼 Ansu Fati y Marcos Alonso
🔽 Gavi y Araujo","🔁 Doble cambio en el Barça:

🔼 Ansu Fati y Marcos Alonso
🔽 Gavi y Araujo",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,54,1639,FALSE,NA,FALSE,NA,es,NA,NA,72,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T21:42:14Z,1622349908219920400,1622349908219920385,"🎯 ¡GOOOOOOL DE RAPHINHAAAA! (3-0, min 79) https://t.co/9oG9O3mJ8D","🎯 ¡GOOOOOOL DE RAPHINHAAAA! (3-0, min 79) https://t.co/9oG9O3mJ8D",FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,340,2938,FALSE,NA,FALSE,NA,pt,FALSE,NA,41,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T21:37:54Z,1622348817797464e3,1622348817797464064,Ya golea con el 6 https://t.co/PxIm5JjXl9,Ya golea con el 6 https://t.co/PxIm5JjXl9,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,801,10338,FALSE,NA,FALSE,NA,es,FALSE,NA,17,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T21:36:08Z,1622348373893283800,1622348373893283840,"🔥 ¡¡GOOOOOL DE GAVIII!! (2-0, min 70) https://t.co/j3z70Kpnbf","🔥 ¡¡GOOOOOL DE GAVIII!! (2-0, min 70) https://t.co/j3z70Kpnbf",FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,310,2792,FALSE,NA,FALSE,NA,en,FALSE,NA,37,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T21:24:26Z,1622345430003601400,1622345430003601408,J🎯RDI  ALBA https://t.co/7APqQZFefd,J🎯RDI  ALBA https://t.co/7APqQZFefd,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,475,9944,FALSE,NA,FALSE,NA,fr,FALSE,NA,11,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T21:22:55Z,1622345047667622e3,1622345047667621893,"⚽ ¡¡GOOOOOL DE JORDI ALBA!! (1-0, min 58) 

#BarçaSevilla https://t.co/rmLjNDoGHO","⚽ ¡¡GOOOOOL DE JORDI ALBA!! (1-0, min 58) 

#BarçaSevilla https://t.co/rmLjNDoGHO",FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,362,2556,FALSE,NA,FALSE,NA,es,FALSE,NA,57,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T21:20:16Z,1622344378973917200,1622344378973917184,¡Vamos Barça! 🔵🔴 https://t.co/F7wpHhteaF,¡Vamos Barça! 🔵🔴 https://t.co/F7wpHhteaF,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,240,3469,FALSE,NA,FALSE,NA,es,FALSE,NA,16,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T21:08:57Z,1622341531322441700,1622341531322441732,"▶ ¡La segunda mitad, en juego!
#BarçaSevilla https://t.co/HvhbnFBb9u","▶ ¡La segunda mitad, en juego!
#BarçaSevilla https://t.co/HvhbnFBb9u",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,72,1394,FALSE,NA,FALSE,NA,es,FALSE,NA,44,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T20:57:44Z,1622338707834474500,1622338707834474497,"👥 Hoy somos 77.987 espectadores y espectadoras en el Spotify Camp Nou

¡Gracias, afición! 💙❤

#BarçaSevilla https://t.co/2liRnn4bTS","👥 Hoy somos 77.987 espectadores y espectadoras en el Spotify Camp Nou

¡Gracias, afición! 💙❤

#BarçaSevilla https://t.co/2liRnn4bTS",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,196,3216,FALSE,NA,FALSE,NA,es,FALSE,NA,107,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T20:53:47Z,1622337715822858200,1622337715822858241,"⏰ Descanso (0-0)
#BarçaSevilla https://t.co/7Bv6shtaKC","⏰ Descanso (0-0)
#BarçaSevilla https://t.co/7Bv6shtaKC",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,74,1361,FALSE,NA,FALSE,NA,es,FALSE,NA,30,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T20:32:40Z,1622332401732001800,1622332401732001795,‼ ¡Bounou desvía el disparo de Lewandowski! https://t.co/cBOKYLWCoj,‼ ¡Bounou desvía el disparo de Lewandowski! https://t.co/cBOKYLWCoj,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,61,1702,FALSE,NA,FALSE,NA,es,FALSE,NA,43,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T20:28:44Z,1622331410500427800,1622331410500427777,💙❤ https://t.co/1EXRxWB3Eo,💙❤ https://t.co/1EXRxWB3Eo,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,259,3183,FALSE,NA,FALSE,NA,und,FALSE,NA,2,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T20:21:29Z,1622329584795500500,1622329584795500544,😱,😱,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,65,2976,FALSE,NA,FALSE,NA,art,NA,NA,1,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T20:15:21Z,1622328044005335e3,1622328044005335044,"🔁 Minuto 7. Sergio no puede seguir después de una acción con En-Nesyri

🔼 Kessie
🔽 Sergio

#BarçaSevilla","🔁 Minuto 7. Sergio no puede seguir después de una acción con En-Nesyri

🔼 Kessie
🔽 Sergio

#BarçaSevilla",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,46,1089,FALSE,NA,FALSE,NA,es,NA,NA,104,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T20:04:37Z,1622325343934713900,1622325343934713857,📍 ¡Comieeeeenza el partido! #BarçaSevilla,📍 ¡Comieeeeenza el partido! #BarçaSevilla,FALSE,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,86,1134,FALSE,NA,FALSE,NA,es,NA,NA,41,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T20:04:35Z,1622325333578891300,1622325333578891264,"Descanse en paz, Josep Maria Espinàs https://t.co/wkTwszxMeq","Descanse en paz, Josep Maria Espinàs https://t.co/wkTwszxMeq",FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,71,1123,FALSE,NA,FALSE,NA,ca,FALSE,NA,36,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T19:56:16Z,1622323242521305e3,1622323242521305091,"¿Hay ganas de #BarçaSevilla?

Pedri: https://t.co/btBofYWyLA","¿Hay ganas de #BarçaSevilla?

Pedri: https://t.co/btBofYWyLA",FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,138,1763,FALSE,NA,FALSE,NA,es,FALSE,NA,36,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T19:51:58Z,1622322159367463e3,1622322159367462913,El balón no se separa de él https://t.co/j97XdjPKJD,El balón no se separa de él https://t.co/j97XdjPKJD,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,261,3815,FALSE,NA,FALSE,NA,es,FALSE,NA,27,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T19:43:57Z,1622320140845998e3,1622320140845998083,"El outfit del calentamiento

🫶 @nikefootball https://t.co/mvizrk7Bv5","El outfit del calentamiento

🫶 @nikefootball https://t.co/mvizrk7Bv5",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,87,1884,FALSE,NA,FALSE,NA,it,FALSE,NA,44,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T19:39:48Z,1622319096443375600,1622319096443375618,"⚔️ Resultado
⚽️ Goleadores 

Hora de los pronósticos 👇","⚔️ Resultado
⚽️ Goleadores 

Hora de los pronósticos 👇",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,58,2212,FALSE,NA,FALSE,NA,es,NA,NA,54,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T19:24:40Z,1622315287558213600,1622315287558213636,"Hola, culers. ¿Hay ganas de fútbol? https://t.co/cDlwZMwbi4","Hola, culers. ¿Hay ganas de fútbol? https://t.co/cDlwZMwbi4",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,206,5442,FALSE,NA,FALSE,NA,es,FALSE,NA,35,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T19:12:07Z,1622312129758990300,1622312129758990336,"El FC Barcelona quiere mostrar su sentido pésame por la muerte de Josep Maria Espinàs, escritor catalán y coautor de nuestro himno, el ‘Cant del Barça’. Descanse en paz https://t.co/SWnLgaj4JW","El FC Barcelona quiere mostrar su sentido pésame por la muerte de Josep Maria Espinàs, escritor catalán y coautor de nuestro himno, el ‘Cant del Barça’. Descanse en paz https://t.co/SWnLgaj4JW",FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,424,5338,FALSE,NA,FALSE,NA,es,FALSE,NA,168,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T19:11:57Z,1622312085873901600,1622312085873901568,Él está de acuerdo https://t.co/uAs0yrtX4G https://t.co/k0BV8eLcPO,Él está de acuerdo https://t.co/uAs0yrtX4G https://t.co/k0BV8eLcPO,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,123,4474,FALSE,NA,FALSE,NA,es,FALSE,NA,42,NA,,1622302239384543200,1622302239384543234,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T18:55:32Z,1622307955793166300,1622307955793166339,"Tenéis buen gusto, culers https://t.co/v95p9XtkXi https://t.co/aFePcYFSj6","Tenéis buen gusto, culers https://t.co/v95p9XtkXi https://t.co/aFePcYFSj6",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,122,3554,FALSE,NA,FALSE,NA,es,FALSE,NA,49,NA,,1622307227762655200,1622307227762655233,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T18:51:29Z,1622306935344169e3,1622306935344168968,Gana por mayoría https://t.co/uFUFr8Psta https://t.co/frWO9XJplB,Gana por mayoría https://t.co/uFUFr8Psta https://t.co/frWO9XJplB,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,158,4628,FALSE,NA,FALSE,NA,es,FALSE,NA,40,NA,,1622302287988154400,1622302287988154373,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T18:36:39Z,1622303206058369e3,1622303206058369027,Nuestro XI #BarçaSevilla https://t.co/Kq3OfYDXni,Nuestro XI #BarçaSevilla https://t.co/Kq3OfYDXni,FALSE,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,722,9315,FALSE,NA,FALSE,NA,es,FALSE,NA,24,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T18:23:48Z,1622299969121140700,1622299969121140736,¿Qué outfit es más TOP? https://t.co/Uyz2f1icJc,¿Qué outfit es más TOP? https://t.co/Uyz2f1icJc,FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,509,11928,FALSE,NA,FALSE,NA,es,FALSE,NA,23,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T18:01:00Z,1622294233976635400,1622294233976635396,"Volvemos al azulgrana 🔵🔴 
#BarçaSevilla https://t.co/tvx6CqASgX","Volvemos al azulgrana 🔵🔴 
#BarçaSevilla https://t.co/tvx6CqASgX",FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,146,2158,FALSE,NA,FALSE,NA,es,FALSE,NA,39,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T17:39:09Z,1622288731926417400,1622288731926417410,Nuestro templo está preparado https://t.co/oB9toQjhn2,Nuestro templo está preparado https://t.co/oB9toQjhn2,FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,154,2845,FALSE,NA,FALSE,NA,es,FALSE,NA,29,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T14:01:05Z,1622233855238217700,1622233855238217730,"Illa, illa, illaa... Maravilla de Villa contra el Sevilla https://t.co/OAwXCwFLw1","Illa, illa, illaa... Maravilla de Villa contra el Sevilla https://t.co/OAwXCwFLw1",FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,158,3301,FALSE,NA,FALSE,NA,ca,FALSE,NA,57,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T14:01:02Z,1622233841631989800,1622233841631989761,"La rutina de Leo 
#BarçaSevilla https://t.co/rd9MLcSpD0","La rutina de Leo 
#BarçaSevilla https://t.co/rd9MLcSpD0",FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,123,2610,FALSE,NA,FALSE,NA,es,FALSE,NA,31,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T12:16:14Z,1622207469563814e3,1622207469563813889,"Dejó sentados a dos rivales. ¡DEJÓ SENTADOS A DOS RIVALES!
#LaLigaHighlights https://t.co/iW41M2mQDa","Dejó sentados a dos rivales. ¡DEJÓ SENTADOS A DOS RIVALES!
#LaLigaHighlights https://t.co/iW41M2mQDa",FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,240,3304,FALSE,NA,FALSE,NA,es,FALSE,NA,76,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T11:16:07Z,1622192341967683600,1622192341967683584,💥💥💥 Hoy se cumplen 12 años de este hat-trick de Messi contra el Atleti https://t.co/BEGNMcGNaa,💥💥💥 Hoy se cumplen 12 años de este hat-trick de Messi contra el Atleti https://t.co/BEGNMcGNaa,FALSE,,"<a href=""http://grabyo.com"" rel=""nofollow"">Grabyo</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,236,3587,FALSE,NA,FALSE,NA,es,FALSE,NA,70,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023-02-05T10:00:00Z,1622173186489225200,1622173186489225216,"𝐏𝐑𝐄𝐕𝐈𝐀 | #BarçaSevilla

Seguir con el ritmo victorioso en el Spotify Camp Nou","𝐏𝐑𝐄𝐕𝐈𝐀 | #BarçaSevilla

Seguir con el ritmo victorioso en el Spotify Camp Nou",FALSE,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,86,1999,FALSE,NA,FALSE,NA,es,NA,NA,77,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
